cbsa_code,msa_title,variable,count,number_of_msas,number_of_months,mean,standard_deviation,minimum,p1,p5,p10,p25,median,p75,p90,p95,p99,maximum,zero_count,missing_count
17020,"Chico, CA",employment thousands SA,270,1,270,76.06703703703703,3.500332766777619,66.7,69.40700000000001,70.245,71.08999999999999,73.3,76.7,78.0,80.81,81.755,83.031,83.4,0,0
17420,"Cleveland, TN",ZHVI all-homes SA,270,1,270,183351.9876621302,63295.51453134561,119382.1199812249,120887.55545396922,127522.50450609467,132093.60620068005,139779.9322499853,149005.96279400718,211212.3202043357,301687.61765518365,311213.246770203,316302.5531864858,317005.00180306105,0,0
17420,"Cleveland, TN",permits units SA,270,1,270,101049.00293036138,101183.0566094491,15.4261810281089,22.01796969458353,28.24878917285723,33.84694516080936,45.611255845513874,100820.03525814267,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
17420,"Cleveland, TN",employment thousands SA,270,1,270,44.64703703703704,3.243267335539205,37.7,38.669000000000004,39.245000000000005,39.59,41.725,46.150000000000006,47.2,48.1,48.6,49.7,49.9,0,0
17660,"Coeur d'Alene, ID",ZHVI all-homes SA,228,1,228,343206.2925747491,161665.49845417473,169078.73064121933,169384.25974268996,177041.32114004044,186195.8533897928,211750.96383044985,261491.3120415592,552800.5690737086,593366.4037196133,599774.0979334437,609820.6453987482,610729.481942874,0,0
17660,"Coeur d'Alene, ID",permits units SA,228,1,228,101149.48270799882,101205.55919167567,60.5247776763673,91.57088092554984,110.86977146786947,121.91522811123879,148.0334762302285,101157.74134678474,202109.25,202407.3,202506.65,202603.72999999998,202606.0,0,0
17660,"Coeur d'Alene, ID",employment thousands SA,228,1,228,63.34166666666667,8.05715108171602,52.5,52.654,53.099999999999994,53.4,56.175000000000004,62.25,70.525,75.3,75.765,76.573,76.8,0,0
17820,"Colorado Springs, CO",ZHVI all-homes SA,270,1,270,300058.35598840076,101917.30909871418,204212.58949549298,205088.46457697896,206630.99251355638,210263.80003828066,218909.50652093333,237384.2770094495,372406.6082207484,471875.22175693547,475188.4966801275,492662.17149834684,496771.14238209795,0,0
17820,"Colorado Springs, CO",permits units SA,270,1,270,101268.876961238,100962.9131581786,167.353529280436,207.96593949836392,260.3046683256971,316.9329272765869,418.0094481507342,101520.5547456443,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
17820,"Colorado Springs, CO",employment thousands SA,270,1,270,278.74666666666667,29.843735028412524,244.1,244.269,244.84500000000003,246.79000000000002,252.925,267.05,301.975,328.52,330.255,332.462,333.5,0,0
17860,"Columbia, MO",ZHVI all-homes SA,251,1,251,205416.61531508408,56288.92261614308,155806.72320611734,156474.5724430564,158772.84398857199,159107.30854521538,161784.22062741668,177923.8099851592,236303.71062015695,303909.82284245733,318229.3555466706,325556.471553862,326977.72910112626,0,0
17860,"Columbia, MO",permits units SA,251,1,251,100682.62149679754,101202.61523734817,2.58402480084928,10.542397169059885,42.3346361970433,53.3176435573674,68.70505633210306,444.876303664392,202103.5,202405.0,202505.5,202603.5,202606.0,0,0
17860,"Columbia, MO",employment thousands SA,251,1,251,111.48804780876495,5.447723981049809,100.6,102.7,103.3,104.1,106.1,112.0,116.15,118.2,119.2,120.65,121.1,0,0
17900,"Columbia, SC",ZHVI all-homes SA,269,1,269,166050.81348074548,42724.24368968503,125774.79456823833,126600.44440383642,130894.88654336456,131870.3173430522,136105.92736992295,145496.27244048988,178557.5433176586,248014.32167499774,253965.1969054028,257541.22819012584,257822.76824219315,0,0
17900,"Columbia, SC",permits units SA,269,1,269,100877.38096499983,100982.14554315795,289.205125303595,304.391813176255,342.8074493845516,367.886535156299,409.963936823497,1048.76856318242,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
17900,"Columbia, SC",employment thousands SA,269,1,269,383.3542750929368,28.668064788976203,341.4,343.4,345.93999999999994,347.9,358.4,380.9,402.0,427.9,435.06000000000006,436.19999999999993,436.8,0,0
18020,"Columbus, IN",ZHVI all-homes SA,269,1,269,176621.57218471204,45988.03588246133,131523.82692031088,131589.3381282841,132392.85789854274,134103.6307596796,139494.5979645015,158556.49134203032,193707.25127015155,259149.4797833619,269404.475432309,278752.3816026462,279167.178543087,0,0
18020,"Columbus, IN",permits units SA,269,1,269,101405.67742191642,101201.93369784269,4.43418113390007,5.994058453802394,9.31526753370925,10.76179146853728,15.0908412121696,201504.0,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
18020,"Columbus, IN",employment thousands SA,269,1,269,48.5453531598513,3.9015910892606125,41.0,41.1,41.9,42.4,45.0,49.6,52.0,52.7,53.1,53.39999999999999,53.5,0,0
18140,"Columbus, OH",ZHVI all-homes SA,270,1,270,200906.01282680038,66222.69609871655,136968.51211132447,137364.603955708,138306.5816683538,143285.80371597322,152935.42295692873,163080.38491925044,238815.50764326548,322427.4761106183,331627.9301279152,335622.67786373396,336122.82296934916,0,0
18140,"Columbus, OH",permits units SA,270,1,270,101469.9788013052,100761.623165206,293.650817462544,359.89849246199117,489.7596302304703,589.9885474103443,832.5990288069132,101948.27666513174,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
18140,"Columbus, OH",employment thousands SA,270,1,270,1036.7118518518519,90.08128097685724,911.7,914.469,921.0,932.0300000000001,950.2750000000001,1032.15,1110.0500000000002,1164.1100000000001,1190.31,1195.5169999999998,1198.2,0,0
18580,"Corpus Christi, TX",ZHVI all-homes SA,260,1,260,170399.08651907378,37606.94372941922,121633.48839018804,122731.9622582857,132086.07309626808,132475.84447236123,137092.48111315462,160167.42434688134,201175.00690344116,231207.07212518624,233389.52294245723,234377.9159686752,234915.58812437483,0,0
18580,"Corpus Christi, TX",permits units SA,260,1,260,101100.39670064139,101159.52449365462,45.4899775914651,61.578701230279584,85.21566490292395,96.0402026157615,135.2897730972145,100896.97601704577,202101.25,202404.09999999998,202505.05000000002,202603.40999999997,202606.0,0,0
18580,"Corpus Christi, TX",employment thousands SA,260,1,260,187.59576923076924,8.838539980182755,169.7,170.359,172.38000000000002,175.99,179.5,190.05,193.8,198.70999999999998,201.71499999999997,202.8,203.1,0,0
18700,"Corvallis, OR",ZHVI all-homes SA,269,1,269,360137.76029190305,112527.47273431986,216273.7374739996,219894.79961389012,231116.8492890092,259067.33223138732,276077.1788356807,309297.80522141466,427327.5337629625,557615.7400828274,564835.5365130781,567619.5536957765,568012.1843442352,0,0
18700,"Corvallis, OR",permits units SA,269,1,269,100657.79022486763,101200.59165782835,-11.3955993813252,-7.877405825467275,0.0701417932499611,3.033782099776892,9.8081428568592,253.572557768512,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
18700,"Corvallis, OR",employment thousands SA,269,1,269,40.75724907063197,2.6162511378097,36.8,37.068000000000005,37.54,37.9,38.4,39.7,43.6,44.5,44.7,45.032,45.2,0,0
19140,"Dalton, GA",ZHVI all-homes SA,132,1,132,106716.87382604873,8024.287454786295,91841.38194940066,91992.3217073793,93303.79982957203,95063.09966023627,100433.31269890838,106864.00287421781,113744.39192298234,117098.52355439219,118348.19747446457,118604.42048639056,118611.82383884113,0,0
19140,"Dalton, GA",permits units SA,132,1,132,100593.62815271053,100969.12112670677,0.20555098150281,3.4133963074870133,4.468299275970667,5.1790062567445245,6.630357635678035,100464.82786413854,201203.25,201310.90000000002,201405.45,201410.69,201412.0,0,0
19140,"Dalton, GA",employment thousands SA,132,1,132,69.85227272727273,6.578701070301058,61.9,61.900000000000006,62.3,62.61,64.45,65.69999999999999,77.125,78.28999999999999,78.7,79.207,79.5,0,0
19460,"Decatur, AL",ZHVI all-homes SA,239,1,239,149851.00561805294,50748.78478548156,89205.50890302623,89589.0750320474,91063.32965780562,92545.49597158212,97880.12501444858,135531.53799817502,198154.9098465853,231985.30451949,235104.65351664842,236989.91037003425,237499.1412445691,0,0
19460,"Decatur, AL",permits units SA,239,1,239,100641.89571770275,101257.39365354883,0.125105706060483,7.41536908531817,10.087127445641672,12.6266973830013,16.10791983109545,61.8368922770754,202106.5,202406.2,202506.1,202603.62,202606.0,0,0
19460,"Decatur, AL",employment thousands SA,239,1,239,56.743096234309625,3.1019552716805525,52.7,52.7,53.49,53.8,54.1,56.3,58.650000000000006,61.82,63.2,63.7,63.8,0,0
19500,"Decatur, IL",ZHVI all-homes SA,269,1,269,90750.91002704012,11842.40642817346,79317.3508097806,79821.79780684138,80545.57037820782,81245.0877645162,82459.29424219264,86027.14078385309,92405.95029975286,111801.32034126131,118160.3528242706,127440.56008717499,128023.32218571409,0,0
19500,"Decatur, IL",permits units SA,269,1,269,101398.98248427262,101208.6659814341,-1.65528149874638,-0.8113270319375512,0.33055997780036983,1.039595859983186,2.19290109602441,201504.0,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
19500,"Decatur, IL",employment thousands SA,269,1,269,51.51115241635688,2.9222809423097993,44.6,45.64,47.04,47.4,48.4,51.8,54.0,55.5,55.7,55.89999999999999,56.0,0,0
20020,"Dothan, AL",ZHVI all-homes SA,270,1,270,138521.69606439595,25466.9277359317,102999.33426825982,103928.47476356148,111634.83630956613,116384.05611998681,120977.34770191392,129283.13556604931,148911.64892890572,182690.02846557833,192237.39085432672,197430.3431635442,197850.6346157166,0,0
20020,"Dothan, AL",permits units SA,270,1,270,101037.1960619412,101194.88469532052,6.73932014009998,10.315776684263579,13.38657686893204,17.81037112144779,25.333734082633,100826.62450835918,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
20020,"Dothan, AL",employment thousands SA,270,1,270,59.693703703703704,2.4403510749749127,54.3,56.069,56.545,56.9,57.324999999999996,59.5,61.875,63.2,63.655,63.89999999999999,64.1,0,0
20100,"Dover, DE",ZHVI all-homes SA,204,1,204,247943.14803203262,66913.34268478655,178447.1774065037,178597.1690502248,179366.07899761602,182887.01947208145,193612.80714335572,214741.59116449297,315601.4758948577,359067.2517876422,368240.93455787055,373868.1691828728,374943.1718940176,0,0
20100,"Dover, DE",permits units SA,204,1,204,101150.66128119838,101280.82976386436,23.0147175015041,55.17081824688792,73.95597230104711,87.07114137574462,112.9971127202495,101075.22287168937,202203.25,202409.7,202507.85,202603.97,202606.0,0,0
20100,"Dover, DE",employment thousands SA,204,1,204,68.79166666666667,3.2161965675698285,61.2,62.718,63.6,64.23,66.375,69.0,71.22500000000001,73.27,73.5,73.697,74.1,0,0
20220,"Dubuque, IA",ZHVI all-homes SA,209,1,209,191629.6583425584,41480.20772031718,152653.2982805679,152825.59342269925,153479.33283352497,154081.51461040357,156791.4898047742,172841.77239000148,226139.73064716416,256944.87936551677,270507.6470587365,282405.5281122587,282563.89049672143,0,0
20220,"Dubuque, IA",permits units SA,209,1,209,100614.30297803727,101317.49042868945,-7.17546710209654,-1.457105715944845,3.1519066303898122,6.251429155260593,13.4522411551638,212.582151346447,202202.0,202409.2,202507.6,202603.91999999998,202606.0,0,0
20220,"Dubuque, IA",employment thousands SA,209,1,209,58.85693779904307,1.8425427145025122,53.6,54.007999999999996,54.60000000000001,55.78,58.2,59.3,60.2,60.6,60.8,61.0,61.1,0,0
20740,"Eau Claire, WI",ZHVI all-homes SA,210,1,210,208557.31858381434,62317.441174897365,142891.03471582985,143189.66798728952,145674.2212846418,147839.91154235238,153909.24094261893,183359.82419202,266185.59570836846,310639.91962985985,318421.77010516665,325694.7240140217,326222.3009666087,0,0
20740,"Eau Claire, WI",permits units SA,210,1,210,101125.94154798223,101284.98368590034,15.6825468471501,33.358842776539824,42.64717706371989,49.24422301243716,68.49076106589145,101030.70722428005,202201.75,202409.09999999998,202507.55,202603.91,202606.0,0,0
20740,"Eau Claire, WI",employment thousands SA,210,1,210,84.99952380952382,3.354258845667194,74.3,79.0,79.645,80.6,82.72500000000001,85.1,87.04999999999998,89.9,90.155,90.491,90.7,0,0
20940,"El Centro, CA",ZHVI all-homes SA,269,1,269,213731.3488645016,75429.58861495639,120004.67327133211,122782.06741042792,125789.21587407967,131445.37535782342,146158.52152151102,198691.0092842217,262852.60625087225,334962.7767700083,355908.95679384994,380091.61493498075,380982.0154902568,0,0
20940,"El Centro, CA",permits units SA,269,1,269,100658.57853938044,101199.05073450711,-6.34637503839444,-0.7265631900645455,5.779104729637212,9.480850482271137,20.7204149497704,102.807271309396,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
20940,"El Centro, CA",employment thousands SA,269,1,269,51.972862453531604,4.167156541511026,43.2,43.7,44.8,47.86,49.3,51.2,54.1,58.9,60.0,60.763999999999996,61.2,0,0
21060,"Elizabethtown, KY",ZHVI all-homes SA,268,1,268,163420.91915560473,42607.11926390748,119924.60224975734,121307.6052911295,126616.37177369268,132696.19608693165,134823.65299653565,141003.84678372502,182595.57541823224,239456.32248347037,254253.15075822393,259619.23374899343,260878.7173634177,0,0
21060,"Elizabethtown, KY",permits units SA,268,1,268,101053.80561293857,101181.45899756902,-17.667688978577,13.775077760035032,28.02490638372424,32.120832819279855,43.451128364766625,100996.41162301745,202011.25,202403.30000000002,202504.65000000002,202603.33,202606.0,0,0
21060,"Elizabethtown, KY",employment thousands SA,268,1,268,49.33955223880597,2.572383399313977,44.1,44.467,45.0,45.6,47.7,49.0,51.8,52.7,53.2,53.5,53.7,0,0
21300,"Elmira, NY",ZHVI all-homes SA,270,1,270,108498.99684994375,23781.574088146226,76071.37559866888,76721.31138921092,82534.24713621475,85025.47039744673,91080.45041903947,100579.94023300875,119376.93119352822,150047.07469868928,156195.080710786,160427.95113744074,164215.83874466314,0,0
21300,"Elmira, NY",permits units SA,270,1,270,101023.91247359868,101208.1921457749,-0.903461221126916,-0.8341068407143055,-0.31827312055562645,-0.056802032671893335,0.7992788254245949,100763.60883643334,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
21300,"Elmira, NY",employment thousands SA,270,1,270,37.43555555555556,2.290272517239337,30.5,32.576,33.945,34.4,34.9,38.0,39.3,40.11,40.655,40.931,41.2,0,0
21340,"El Paso, TX",ZHVI all-homes SA,270,1,270,152091.01393618266,36339.22818011801,101837.18219318643,104315.50362580147,113155.15776631849,123051.29087547929,130007.35185783304,137653.20038821176,157149.07105285663,224678.97669573434,229416.99340562246,232704.79807237146,233296.6970399893,0,0
21340,"El Paso, TX",permits units SA,270,1,270,101148.68081997082,101083.21613154042,138.416367785682,156.9742146494051,176.15522071426892,186.5232883116091,241.841185326975,101295.69420520143,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
21340,"El Paso, TX",employment thousands SA,270,1,270,306.4785185185185,29.650184488064077,260.5,261.1,263.84,269.09000000000003,283.125,301.04999999999995,327.4,355.9,360.7,363.462,365.3,0,0
21420,"Enid, OK",ZHVI all-homes SA,126,1,126,120227.32679547118,12908.882133527975,103005.7295164403,104732.78438177248,106600.36122639781,107141.00481151626,108244.89384575968,117352.3854235945,132800.93345517156,138669.7296912262,141589.57210069953,144134.07991616218,144152.25397051463,0,0
21420,"Enid, OK",permits units SA,126,1,126,101173.26171910351,101575.20060441166,-0.743013548231003,-0.6797266602686765,-0.39596050690400797,0.187372690938856,0.896294270495092,101057.59996609805,202310.75,202505.5,202511.75,202604.75,202606.0,0,0
21420,"Enid, OK",employment thousands SA,126,1,126,25.048412698412697,0.8451966991875091,23.5,23.949999999999996,24.3,24.3,24.4,24.6,25.5,26.299999999999997,26.975,27.174999999999997,27.2,0,0
21500,"Erie, PA",ZHVI all-homes SA,270,1,270,140417.94636799593,33035.725825592875,104035.61705389446,105192.41441303729,109813.1578610475,114086.13497331362,117516.44017679612,125380.5517209947,149073.1060215237,199585.22709070647,214306.51597854836,225180.0593843942,228464.06764349565,0,0
21500,"Erie, PA",permits units SA,270,1,270,101028.61558783242,101203.48124696958,-7.7205400982556,-1.9472517670368938,2.3665288243666724,3.919522648218821,8.50383485035756,100850.2860464193,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
21500,"Erie, PA",employment thousands SA,270,1,270,128.01777777777778,4.396058840977147,102.4,114.49799999999999,119.235,123.38000000000001,126.12499999999999,128.4,130.5,133.3,133.555,134.0,134.3,0,0
21780,"Evansville, IN",ZHVI all-homes SA,270,1,270,141924.22718066568,37512.8645706874,109999.09545610803,110408.61576866457,111436.96861710903,112225.16644143288,114121.56203148408,119215.98315760054,159015.35801506846,209745.75645320918,220828.18301466532,228636.38507450017,229634.42761892514,0,0
21780,"Evansville, IN",permits units SA,270,1,270,101060.52092560036,101171.51789925958,28.4670489947244,34.05427375538419,47.24522955121584,54.04021569777516,71.273486960564,100854.20576350707,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
21780,"Evansville, IN",employment thousands SA,270,1,270,136.88111111111112,3.382028639729479,119.9,129.1,131.19,132.8,135.0,136.5,140.0,141.1,141.555,142.693,143.7,0,0
22140,"Farmington, NM",ZHVI all-homes SA,200,1,200,198981.72295067273,35649.75951467503,157440.34755802932,158463.94910082783,160484.3989398142,161538.34131233295,167883.05615907098,185727.98512788123,226881.4939115066,260966.16324196517,266153.5150308025,276426.9567741499,278041.33737619524,0,0
22140,"Farmington, NM",permits units SA,200,1,200,101099.19224280785,101345.05317155631,-1.19101285199252,1.6482928800276322,3.932623434042756,4.866168724795143,7.659099636707915,100918.13261724044,202204.25,202410.1,202508.05,202604.01,202606.0,0,0
22140,"Farmington, NM",employment thousands SA,200,1,200,48.0145,2.5246403296251625,40.6,40.8,42.39,44.09,47.1,48.3,49.8,50.71000000000001,51.3,52.2,52.2,0,0
22180,"Fayetteville, NC",ZHVI all-homes SA,270,1,270,167027.6609337222,42178.503573871254,121722.4975694414,122214.44423422337,127182.35997169404,134672.3473888877,142256.8248494774,149428.92698629748,170621.86945968246,253919.00006253878,258789.554310487,260705.22014921304,261316.41932389932,0,0
22180,"Fayetteville, NC",permits units SA,270,1,270,101092.24128083319,101139.74973530044,15.093133596985,37.32321417002244,65.55197280731326,76.1613720102256,130.83191341176752,100972.58042024095,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
22180,"Fayetteville, NC",employment thousands SA,270,1,270,129.13925925925926,4.121466088740615,116.2,117.083,121.295,123.96000000000001,127.4,129.2,131.475,134.9,135.9,136.3,136.4,0,0
22380,"Flagstaff, AZ",ZHVI all-homes SA,270,1,270,366400.5888486146,140923.9887055684,196919.60146946204,202084.59214004272,217377.72990092478,223963.81548917203,262339.1568211815,319307.0110664086,416408.0504387611,624080.8504419693,637311.9225554814,640572.5367910333,641334.4278360419,0,0
22380,"Flagstaff, AZ",permits units SA,270,1,270,101052.8726973285,101179.18716588871,1.2826582090634,13.737216347988245,22.524741959245645,26.15812081542079,43.0195496649127,100944.46746197494,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
22380,"Flagstaff, AZ",employment thousands SA,270,1,270,64.87148148148148,3.652605327447034,55.8,58.745000000000005,60.1,60.599999999999994,61.6,64.6,67.375,70.80999999999999,71.655,72.0,72.1,0,0
22420,"Flint, MI",ZHVI all-homes SA,269,1,269,111379.54640048165,42795.24256099545,49348.99715611694,49826.227828979136,53964.182700281,59039.94585439123,76256.23476351427,108230.98683686541,137352.01423302057,180419.3607997423,186676.90795786752,198471.9107058838,199113.96379985972,0,0
22420,"Flint, MI",permits units SA,269,1,269,101410.961622654,101196.62058572289,3.31240941450789,5.879370985355161,9.718255253866747,13.95592384796582,24.3199089234473,201504.0,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
22420,"Flint, MI",employment thousands SA,269,1,269,139.4657992565056,8.068014365094585,100.4,124.628,130.74,131.6,134.5,137.8,142.9,153.72,155.66,156.03199999999998,157.2,0,0
22500,"Florence, SC",ZHVI all-homes SA,250,1,250,134297.76796050707,27566.775244517787,107876.43985138323,108215.77883320785,109778.30167899687,111138.52665715775,114130.73960588913,120729.64042711329,149993.80376619444,184488.56139920442,186981.55236188014,194810.4365588351,196590.36851297366,0,0
22500,"Florence, SC",permits units SA,250,1,250,101073.2441231943,101216.01769543428,10.5371056308503,21.78974559703059,28.200428635505048,35.39218454206364,58.23971885134838,100886.23993445344,202103.75,202405.1,202505.55,202603.51,202606.0,0,0
22500,"Florence, SC",employment thousands SA,250,1,250,88.9204,4.81591486468934,80.2,80.59800000000001,81.645,82.3,85.32499999999999,88.15,93.04999999999998,96.10999999999999,96.355,96.6,96.7,0,0
22540,"Fond du Lac, WI",ZHVI all-homes SA,212,1,212,183583.73863632334,50862.749284423604,136672.13341012152,137053.16776769512,138512.79582350928,139026.55598031747,144270.24956428338,156221.91609167156,221243.2446329457,271998.05245673575,284325.97557358094,295884.59464491997,296797.50075114175,0,0
22540,"Fond du Lac, WI",permits units SA,212,1,212,101088.40014842582,101315.97082999005,0.648562984668505,2.139109533923299,4.069006624995283,6.764302678014601,12.424276792084125,100866.88355632004,202201.25,202408.9,202507.45,202603.88999999998,202606.0,0,0
22540,"Fond du Lac, WI",employment thousands SA,212,1,212,46.616509433962264,1.368245524413091,39.7,43.711,44.3,44.7,45.8,47.0,47.6,48.09,48.4,48.8,49.2,0,0
23060,"Fort Wayne, IN",ZHVI all-homes SA,270,1,270,149283.86152807603,50377.93823377557,107177.24304530815,108031.22952347159,110482.65041435268,110851.28187826792,113090.52195559563,117448.29837038448,173554.58463238913,242783.51770444392,254318.5423924997,261306.16575495063,262029.30006363508,0,0
23060,"Fort Wayne, IN",permits units SA,270,1,270,101099.43047010849,101132.54724887165,33.0608398462607,73.41844142345843,87.07295290156023,106.154797602974,137.7855260656615,101006.22238468529,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
23060,"Fort Wayne, IN",employment thousands SA,270,1,270,218.54703703703703,11.425653102078327,188.7,197.66899999999998,201.08999999999997,204.18,211.14999999999998,217.35000000000002,227.17499999999998,236.93,238.5,239.40000000000003,240.0,0,0
23420,"Fresno, CA",ZHVI all-homes SA,270,1,270,263529.82835814316,83924.37914531554,142745.79995261066,143795.69672255177,150152.68802436837,163042.25239406043,193366.41972989755,253491.20926926757,307870.15375514945,399999.08526750834,407936.33870641724,411684.8997365024,412575.79111612,0,0
23420,"Fresno, CA",permits units SA,270,1,270,101154.88748008228,101076.9908829803,71.3338744394451,134.95973742070396,178.31624848951333,199.8056614917103,263.81213827615204,101073.34328324172,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
23420,"Fresno, CA",employment thousands SA,270,1,270,372.2037037037037,40.384676153412094,321.8,323.883,324.945,326.28000000000003,336.95,355.6,402.65,439.86999999999995,443.62,449.727,452.4,0,0
23460,"Gadsden, AL",ZHVI all-homes SA,270,1,270,116338.08068271422,33343.966110186564,75259.16352983448,76505.80476448372,80085.861883242,87855.16588470695,91917.30468965438,101027.88088563373,138367.19399911718,171111.38617935745,180080.0560733593,186999.24796398584,188831.08392559644,0,0
23460,"Gadsden, AL",permits units SA,270,1,270,101025.46924920627,101206.63247572658,0.0969885241670094,0.74515101782829,2.359166615794998,3.4599319240680053,5.06556324971523,100762.56030926213,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
23460,"Gadsden, AL",employment thousands SA,270,1,270,36.32222222222222,1.6197051761036336,30.7,32.976,33.7,34.0,35.0,36.45,37.9,38.2,38.4,38.7,38.8,0,0
23540,"Gainesville, FL",ZHVI all-homes SA,270,1,270,205035.5772648906,56892.37676245532,137315.94675449937,137889.28409738516,142026.43199421093,144029.09669049864,159316.13317051413,190627.07205015514,226338.3370896788,306819.31722906145,312305.0595846131,314718.0176003445,315363.8838545442,0,0
23540,"Gainesville, FL",permits units SA,270,1,270,101096.02394446239,101135.9568906635,31.9938416871011,45.241974838284925,58.83399522089245,72.36741312109044,150.66599397445475,100919.62586795793,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
23540,"Gainesville, FL",employment thousands SA,270,1,270,147.26333333333332,10.903521991611763,133.9,134.03799999999998,134.5,134.9,137.225,143.3,156.7,164.11,166.15499999999997,167.1,167.6,0,0
23580,"Gainesville, GA",ZHVI all-homes SA,270,1,270,233789.99616409675,85832.4429618028,132921.1183157911,133488.89588261326,142375.25423831906,147979.35542533392,174995.56841496474,200263.7324161105,265580.1298274193,393501.4533759901,399240.0928823866,403728.8054589584,404166.78860227717,0,0
23580,"Gainesville, GA",permits units SA,270,1,270,101080.7217832485,101151.29196569897,19.3991688226714,35.205061188377,57.91910871877877,72.28829792985856,98.41719302282135,101007.21789582026,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
23580,"Gainesville, GA",employment thousands SA,270,1,270,85.95185185185186,13.395892683797314,67.8,68.176,69.78,71.19,74.3,82.7,94.85000000000001,109.0,109.3,109.9,110.0,0,0
23900,"Gettysburg, PA",ZHVI all-homes SA,150,1,150,250976.42292697178,49939.0618011968,190519.38001456796,191149.3219687179,192554.23797143967,194257.1199193473,206131.57443496288,231560.1061722417,296313.8928505312,325484.76905229967,333473.44667333766,340150.53732491506,340607.7847401257,0,0
23900,"Gettysburg, PA",permits units SA,150,1,150,101163.5435901087,101469.77812529735,9.1191302078117,12.83506583260996,17.64090011389807,20.35874170750061,31.5320115158016,101041.27905894247,202304.75,202503.1,202510.55,202604.51,202606.0,0,0
23900,"Gettysburg, PA",employment thousands SA,150,1,150,34.00666666666667,1.152334465490789,26.6,29.375999999999998,32.5,33.28,33.5,34.0,34.875,35.2,35.254999999999995,35.45099999999999,35.7,0,0
24020,"Glens Falls, NY",ZHVI all-homes SA,269,1,269,201248.6925999534,50703.0043443797,120726.92784708917,123411.82641230314,132980.02514122106,160043.93612445958,170708.93187499815,180653.879804,219278.80118437856,292629.5109175407,304224.68952652835,314627.9188899312,319874.9120798994,0,0
24020,"Glens Falls, NY",permits units SA,269,1,269,100660.47720658733,101200.10004529203,7.30909144689978,10.45442852344608,13.815622405832961,15.853279364781061,19.7667630592559,90.7322949751308,202011.0,202403.2,202504.6,202603.32,202606.0,0,0
24020,"Glens Falls, NY",employment thousands SA,269,1,269,54.61078066914498,1.8279328673083477,44.7,46.96,51.6,52.5,53.6,55.2,55.8,56.1,56.459999999999994,56.732,57.0,0,0
24140,"Goldsboro, NC",ZHVI all-homes SA,132,1,132,112882.70929307154,3279.975903961401,107318.72443111577,107499.85306764496,107806.04116878868,108163.86073414843,109846.7145454148,112966.73368167598,115591.77392709874,117283.69470047849,117695.87711235121,117845.70627341859,117866.50879868444,0,0
24140,"Goldsboro, NC",permits units SA,132,1,132,100597.66489570442,100965.0690382065,5.48263367248746,7.609636052335233,10.17778830570804,12.323797747060171,15.61094984943115,100475.74933376136,201203.25,201310.90000000002,201405.45,201410.69,201412.0,0,0
24140,"Goldsboro, NC",employment thousands SA,132,1,132,43.0810606060606,0.9956495118752081,41.7,41.731,42.0,42.1,42.4,42.7,43.8,44.78999999999999,44.9,45.2,45.5,0,0
24260,"Grand Island, NE",ZHVI all-homes SA,150,1,150,190396.63605137312,43922.42620330711,130463.2115693603,131118.46832902843,134827.23260248516,137394.2449491151,151057.33977710656,176949.45143454964,233099.65084570184,254950.99153149914,260200.4122186044,260958.16070348848,260979.5150477275,0,0
24260,"Grand Island, NE",permits units SA,150,1,150,101158.15062952359,101475.18980387703,-0.715686966125556,3.500956125553009,6.708262676652922,9.520257701335822,16.51962591578505,101059.89197273277,202304.75,202503.1,202510.55,202604.51,202606.0,0,0
24260,"Grand Island, NE",employment thousands SA,150,1,150,39.117333333333335,1.1396895059718553,33.9,35.236999999999995,37.6,38.09,38.6,38.95,40.075,40.6,40.754999999999995,40.9,41.0,0,0
24300,"Grand Junction, CO",ZHVI all-homes SA,270,1,270,266991.47282773466,81721.09078261734,174672.2996116165,178068.42516116198,183069.88321154582,187843.53267351032,201158.3564617366,237732.65371433328,303914.902069094,407881.6375860709,427795.93992481095,437770.3229924466,438450.48252651823,0,0
24300,"Grand Junction, CO",permits units SA,270,1,270,101059.16314675164,101172.88043435331,14.5061359146888,20.995248600222666,42.816839521265706,49.94398351507324,66.14621362372013,100895.14374328929,202010.75,202403.1,202504.55,202603.31,202606.0,0,0
