zillow_region_id,zillow_region_name,cbsa_code,census_cbsa_title,bls_area_code,bls_area_title,match_method,geographic_vintage,match_status,review_reason
394643,"Great Bend, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394647,"Greeneville, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394648,"Greensboro, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394649,"Greensburg, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394650,"Greenville, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394652,"Greenville, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394653,"Greenville, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394654,"Greenwood, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394655,"Greenwood, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394656,"Grenada, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394658,"Gulfport, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394659,"Guymon, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394660,"Hagerstown, MD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753884,"Hailey, ID",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394662,"Hanford, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394663,"Hannibal, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394666,"Harrisburg, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394667,"Harrison, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394669,"Hartford, CT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394670,"Hastings, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394673,"Hays, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394674,"Heber, UT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394676,"Helena, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394677,"Henderson, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394678,"Hereford, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753887,"Hermiston, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394679,"Hickory, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753889,"Hillsdale, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394680,"Hilo, HI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394681,"Hilton Head Island, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394683,"Hobbs, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753890,"Holland, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394687,"Hood River, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394690,"Houghton, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394691,"Houma, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394692,"Houston, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394693,"Hudson, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394695,"Huntingdon, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394696,"Huntington, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394697,"Huntington, WV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394699,"Huntsville, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394700,"Huron, SD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394701,"Hutchinson, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394702,"Hutchinson, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394704,"Indiana, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394705,"Indianapolis, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394706,"Indianola, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394708,"Iron Mountain, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753892,"Jackson, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394713,"Jackson, WY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394715,"Jacksonville, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394717,"Jacksonville, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394718,"Jamestown, ND",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394719,"Jamestown, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394720,"Janesville, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394721,"Jasper, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753893,"Jefferson, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394725,"Jesup, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394729,"Joplin, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394730,"Juneau, AK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394731,"Kahului, HI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394732,"Kalamazoo, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394733,"Kalispell, MT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394735,"Kansas City, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394736,"Kapaa, HI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394737,"Kearney, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394738,"Keene, NH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394739,"Kendallville, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394740,"Kennett, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394741,"Kennewick, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394742,"Kerrville, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394743,"Ketchikan, AK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394744,"Key West, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394745,"Kill Devil Hills, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394746,"Killeen, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394747,"Kingsport, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394749,"Kingsville, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394750,"Kinston, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394751,"Kirksville, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394752,"Klamath Falls, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394756,"La Crosse, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394758,"La Grande, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394762,"LaGrange, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394759,"Laconia, NH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753895,"Lafayette, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394764,"Lake City, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394765,"Lake Havasu City, AZ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394766,"Lakeland, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394767,"Lamesa, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394770,"Lansing, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394771,"Laramie, WY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394774,"Las Vegas, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394775,"Las Vegas, NV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394776,"Laurel, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394777,"Laurinburg, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394779,"Lawrenceburg, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394781,"Lebanon, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394784,"Levelland, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394785,"Lewisburg, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394786,"Lewisburg, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394787,"Lewiston, ID",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394788,"Lewiston, ME",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394789,"Lewistown, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394792,"Lexington, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394791,"Lexington, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394793,"Liberal, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394795,"Lincoln, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394798,"Little Rock, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394799,"Lock Haven, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394800,"Logan, UT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394801,"Logansport, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394802,"London, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394804,"Longview, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394805,"Los Alamos, NM",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753899,"Los Angeles, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394807,"Louisville, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753901,"Ludington, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394809,"Lufkin, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394810,"Lumberton, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394812,"Macomb, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394813,"Macon, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394814,"Madera, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394815,"Madison, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394817,"Madisonville, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394818,"Magnolia, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394819,"Malone, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753902,"Malvern, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394820,"Manchester, NH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394822,"Manitowoc, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753903,"Marietta, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394825,"Marinette, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394826,"Marion, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753904,"Marion, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394827,"Marion, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394829,"Marquette, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394830,"Marshall, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394831,"Marshall, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394833,"Marshalltown, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394835,"Martin, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394836,"Martinsville, VA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394837,"Maryville, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394838,"Mason City, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394840,"Mayfield, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394841,"Maysville, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394842,"McAlester, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394843,"McAllen, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394844,"McComb, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394845,"McMinnville, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394846,"McPherson, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394847,"Meadville, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394849,"Memphis, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394850,"Menomonie, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394852,"Meridian, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394854,"Mexico, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394856,"Miami, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394855,"Miami, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394857,"Michigan City, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394858,"Middlesborough, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394861,"Milledgeville, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394862,"Milwaukee, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394864,"Mineral Wells, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394865,"Minneapolis, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394868,"Mitchell, SD",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394869,"Moberly, MO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394876,"Montrose, CO",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394877,"Morehead City, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394878,"Morgan City, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394881,"Moscow, ID",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394882,"Moses Lake, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394883,"Moultrie, GA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394884,"Mount Airy, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394885,"Mount Pleasant, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394886,"Mount Pleasant, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394887,"Mount Sterling, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394888,"Mount Vernon, IL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394889,"Mount Vernon, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394890,"Mount Vernon, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394891,"Mountain Home, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394892,"Mountain Home, ID",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394894,"Murray, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394895,"Muscatine, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394896,"Muskegon, MI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394897,"Muskogee, OK",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394898,"Myrtle Beach, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394899,"Nacogdoches, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394901,"Naples, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394902,"Nashville, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394903,"Natchez, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394904,"Natchitoches, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394905,"New Bern, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394906,"New Castle, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394907,"New Castle, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394910,"New Orleans, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394911,"New Philadelphia, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394912,"New Ulm, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394913,"New York, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394914,"Newberry, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753905,"Newport, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394915,"Newport, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394918,"Nogales, AZ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394919,"Norfolk, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394920,"North Platte, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753906,"North Port, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394921,"North Vernon, IN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394922,"North Wilkesboro, NC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394923,"Norwalk, OH",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394924,"Norwich, CT",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394925,"Oak Harbor, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394928,"Ocean City, NJ",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394932,"Ogdensburg, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394933,"Oil City, PA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394934,"Okeechobee, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394936,"Olean, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394937,"Olympia, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394938,"Omaha, NE",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394939,"Oneonta, NY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394940,"Ontario, OR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394941,"Opelousas, LA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394942,"Orangeburg, SC",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394943,"Orlando, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394944,"Oshkosh, WI",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394945,"Oskaloosa, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753908,"Othello, WA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753909,"Ottawa, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394947,"Ottumwa, IA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394948,"Owatonna, MN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394951,"Oxford, MS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394952,"Oxnard, CA",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
753911,"Ozark, AL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394953,"Paducah, KY",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394954,"Pahrump, NV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394955,"Palatka, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394956,"Palestine, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394957,"Palm Bay, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394959,"Pampa, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394960,"Panama City, FL",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394961,"Paragould, AR",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394962,"Paris, TN",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394963,"Paris, TX",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394964,"Parkersburg, WV",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
394965,"Parsons, KS",,,,,name_normalized_exact,2023 Census/OMB delineation,manual_review,no exact normalized official CBSA title match
