candidate_start,transformation,cbsa_code,date,unemployment_rate_sa,hours_x,permits_x,model_lag_applied
2007-01,lagged_levels,15500,2008-09-01,5.9,3.5912991544595836,4.50527235980584,1
2007-01,lagged_levels,15500,2008-10-01,6.0,12.212109387681455,12.907723566587485,1
2007-01,lagged_levels,15500,2008-11-01,8.6,3.5557157956283234,4.823461672847152,1
2007-01,lagged_levels,15500,2008-12-01,9.9,12.212114357576317,12.907728524236765,1
2007-01,lagged_levels,15500,2009-01-01,10.9,3.580694687806274,4.749239283278442,1
2007-01,lagged_levels,15500,2009-02-01,11.5,12.21255657932543,12.907733481861468,1
2007-01,lagged_levels,15500,2009-03-01,11.9,3.597950672679359,4.845984010163569,1
2007-01,lagged_levels,15500,2009-04-01,12.2,12.212561546998298,12.907738439461593,1
2007-01,lagged_levels,15500,2009-05-01,12.2,3.6094633423812015,5.009753245237333,1
2007-01,lagged_levels,15500,2009-06-01,12.2,12.21256651464649,12.907743397037141,1
2007-01,lagged_levels,15500,2009-07-01,12.1,3.5876580015769726,4.97535216933653,1
2007-01,lagged_levels,15500,2009-08-01,12.0,12.212571482270004,12.908184522856839,1
2007-01,lagged_levels,15500,2009-09-01,12.0,3.594619066837373,4.431971318576698,1
2007-01,lagged_levels,15500,2009-10-01,12.0,12.21257644986884,12.908189478221393,1
2007-01,lagged_levels,15500,2009-11-01,12.2,3.6033487219036644,4.697711195642498,1
2007-01,lagged_levels,15500,2009-12-01,12.4,12.212581417443,12.908194433561391,1
2007-01,lagged_levels,15500,2010-01-01,11.6,3.6263737188923506,4.775222068843751,1
2007-01,lagged_levels,15500,2010-02-01,11.7,12.212586384992482,12.908199388876834,1
2007-01,lagged_levels,15500,2010-03-01,11.6,3.5730874728649913,5.443453996448928,1
2007-01,lagged_levels,15500,2010-04-01,11.4,12.21259135251729,12.908204344167721,1
2007-01,lagged_levels,15500,2010-05-01,11.0,3.6108301949631194,4.310163888847718,1
2007-01,lagged_levels,15500,2010-06-01,10.7,12.21259632001742,12.908209299434056,1
2007-01,lagged_levels,15500,2010-07-01,10.5,3.629869502997911,4.779856159314201,1
2007-01,lagged_levels,15500,2010-08-01,10.3,12.212601287492873,12.908214254675833,1
2007-01,lagged_levels,15500,2010-09-01,10.3,3.6084663715042753,5.219827854999818,1
2007-01,lagged_levels,15500,2010-10-01,10.3,12.212606254943653,12.908219209893058,1
2007-01,lagged_levels,15500,2010-11-01,10.2,3.6015041755321464,5.048363206051129,1
2007-01,lagged_levels,15500,2010-12-01,10.2,12.212611222369755,12.908224165085729,1
2007-01,lagged_levels,15500,2011-01-01,10.1,3.6152532966617326,5.001321224970116,1
2007-01,lagged_levels,15500,2011-02-01,10.0,12.21305322449757,12.908229120253845,1
2007-01,lagged_levels,15500,2011-03-01,9.9,3.5852512024348853,5.226463188216612,1
2007-01,lagged_levels,15500,2011-04-01,9.8,12.213058189703887,12.908234075397408,1
2007-01,lagged_levels,15500,2011-05-01,9.8,3.556619038111447,4.840636582962366,1
2007-01,lagged_levels,15500,2011-06-01,9.8,12.21306315488555,12.908239030516418,1
2007-01,lagged_levels,15500,2011-07-01,9.8,3.6062641575656116,4.852752187884625,1
2007-01,lagged_levels,15500,2011-08-01,9.8,12.21306812004256,12.908679937801745,1
2007-01,lagged_levels,15500,2011-09-01,9.7,3.6182119840011016,4.870547530649714,1
2007-01,lagged_levels,15500,2011-10-01,9.6,12.213073085174917,12.908684890711951,1
2007-01,lagged_levels,15500,2011-11-01,9.4,3.604522201558707,5.105019203788206,1
2007-01,lagged_levels,15500,2011-12-01,9.2,12.213078050282624,12.908689843597626,1
2007-01,lagged_levels,15500,2012-01-01,9.0,3.6266496806191495,-3.489406493184084,1
2007-01,lagged_levels,15500,2012-02-01,8.9,12.213083015365678,12.90869479645877,1
2007-01,lagged_levels,15500,2012-03-01,8.8,3.5779405974583662,4.333629141402271,1
2007-01,lagged_levels,15500,2012-04-01,8.8,12.21308798042408,12.908699749295383,1
2007-01,lagged_levels,15500,2012-05-01,8.9,3.623763980321426,4.700313325318557,1
2007-01,lagged_levels,15500,2012-06-01,8.9,12.213092945457829,12.908704702107466,1
2007-01,lagged_levels,15500,2012-07-01,8.9,3.6240372922604953,4.4610049906679325,1
2007-01,lagged_levels,15500,2012-08-01,8.9,12.213097910466926,12.908709654895018,1
2007-01,lagged_levels,15500,2012-09-01,8.8,3.6327547935123743,4.187741529051356,1
2007-01,lagged_levels,15500,2012-10-01,8.8,12.213102875451375,12.908714607658041,1
2007-01,lagged_levels,15500,2012-11-01,8.7,3.6516165968765986,5.185145706127861,1
2007-01,lagged_levels,15500,2012-12-01,8.6,12.21310784041117,12.908719560396534,1
2007-01,lagged_levels,15500,2013-01-01,8.5,3.64879700334512,4.832449775153025,1
2007-01,lagged_levels,15500,2013-02-01,8.3,12.213549623135716,12.908724513110498,1
2007-01,lagged_levels,15500,2013-03-01,8.1,3.616405166054608,4.678884199357374,1
2007-01,lagged_levels,15500,2013-04-01,7.8,12.21355458587793,12.908729465799931,1
2007-01,lagged_levels,15500,2013-05-01,7.5,3.630200089376309,5.083025391272424,1
2007-01,lagged_levels,15500,2013-06-01,7.2,12.213559548595514,12.908734418464837,1
2007-01,lagged_levels,15500,2013-07-01,6.9,3.6374156406621707,4.915660498382261,1
2007-01,lagged_levels,15500,2013-08-01,6.6,12.21356451128847,12.90917510743221,1
2007-01,lagged_levels,15500,2013-09-01,6.3,3.6193882195698754,4.913912045315432,1
2007-01,lagged_levels,15500,2013-10-01,6.0,12.213569473956797,12.909180057890499,1
2007-01,lagged_levels,15500,2013-11-01,5.8,3.627629711764138,5.316898767099547,1
2007-01,lagged_levels,15500,2013-12-01,5.7,12.213574436600496,12.90918500832428,1
2007-01,lagged_levels,15500,2014-01-01,5.6,3.6106923719564814,4.540212545109989,1
2007-01,lagged_levels,15500,2014-02-01,5.6,12.213579399219569,12.909189958733554,1
2007-01,lagged_levels,15500,2014-03-01,5.6,3.6174440599176774,4.578658576984695,1
2007-01,lagged_levels,15500,2014-04-01,5.5,12.213584361814013,12.909194909118323,1
2007-01,lagged_levels,15500,2014-05-01,5.5,3.6245977301011556,4.197358087915954,1
2007-01,lagged_levels,15500,2014-06-01,5.5,12.213589324383829,12.909199859478587,1
2007-01,lagged_levels,15500,2014-07-01,5.5,3.6125282710297353,4.640361357435115,1
2007-01,lagged_levels,15500,2014-08-01,5.5,12.21359428692902,12.909204809814343,1
2007-01,lagged_levels,15500,2014-09-01,5.5,3.596248017100045,4.998967370203528,1
2007-01,lagged_levels,15500,2014-10-01,5.5,12.213599249449583,12.909209760125593,1
2007-01,lagged_levels,15500,2014-11-01,5.4,3.602046754558601,4.834340023922091,1
2007-01,lagged_levels,15500,2014-12-01,5.3,12.21360421194552,12.90921471041234,1
2007-01,lagged_levels,15500,2015-01-01,5.3,3.6060350566405415,4.953148584606124,1
2007-01,lagged_levels,15500,2015-02-01,5.3,12.214045775484509,12.909219660674578,1
2007-01,lagged_levels,15500,2015-03-01,5.3,3.605590939717481,4.914730317136697,1
2007-01,lagged_levels,15500,2015-04-01,5.4,12.214050735765062,12.909224610912315,1
2007-01,lagged_levels,15500,2015-05-01,5.4,3.610523340176567,5.049442625892398,1
2007-01,lagged_levels,15500,2015-06-01,5.4,12.214055696021012,12.909229561125544,1
2007-01,lagged_levels,15500,2015-07-01,5.4,3.6045796723109875,5.432060532520723,1
2007-01,lagged_levels,15500,2015-08-01,5.3,12.214060656252357,12.909670031991059,1
2007-01,lagged_levels,15500,2015-09-01,5.3,3.6053760851618892,5.168920934568758,1
2007-01,lagged_levels,15500,2015-10-01,5.2,12.214065616459099,12.909674979999856,1
2007-01,lagged_levels,15500,2015-11-01,5.1,3.604618423670469,5.141862809022866,1
2007-01,lagged_levels,15500,2015-12-01,5.1,12.214070576641236,12.909679927984172,1
2007-01,lagged_levels,15500,2016-01-01,5.0,3.6048206767514896,5.725019616007601,1
2007-01,lagged_levels,15500,2016-02-01,4.9,12.21407553679877,12.909684875944004,1
2007-01,lagged_levels,15500,2016-03-01,4.9,3.5958803515588067,5.592121075583798,1
2007-01,lagged_levels,15500,2016-04-01,4.8,12.214080496931702,12.909689823879354,1
2007-01,lagged_levels,15500,2016-05-01,4.8,3.5815641176623125,5.282637757770784,1
2007-01,lagged_levels,15500,2016-06-01,4.8,12.214085457040031,12.909694771790223,1
2007-01,lagged_levels,15500,2016-07-01,4.8,3.578777008229684,5.247840705071718,1
2007-01,lagged_levels,15500,2016-08-01,4.8,12.214090417123757,12.909699719676608,1
2007-01,lagged_levels,15500,2016-09-01,4.8,3.5857816424045867,4.874118315289816,1
2007-01,lagged_levels,15500,2016-10-01,4.8,12.21409537718288,12.909704667538515,1
2007-01,lagged_levels,15500,2016-11-01,4.7,3.5727376553330252,4.9544893798546426,1
2007-01,lagged_levels,15500,2016-12-01,4.7,12.214100337217403,12.909709615375938,1
2007-01,lagged_levels,15940,2007-02-01,5.8,12.212059687374296,12.907237597689853,1
2007-01,lagged_levels,15940,2007-03-01,5.8,3.5394450932000194,4.1788399657871595,1
2007-01,lagged_levels,15940,2007-04-01,5.8,12.21206465751617,12.907242557748976,1
2007-01,lagged_levels,15940,2007-05-01,5.8,3.5092403569665485,4.25987114025089,1
2007-01,lagged_levels,15940,2007-06-01,5.8,12.212069627633339,12.907247517783498,1
2007-01,lagged_levels,15940,2007-07-01,5.8,3.5040113304282428,4.2815120251274115,1
2007-01,lagged_levels,15940,2007-08-01,5.9,12.212074597725808,12.90768886235431,1
2007-01,lagged_levels,15940,2007-09-01,5.9,3.521562337461125,4.434703160148094,1
2007-01,lagged_levels,15940,2007-10-01,5.9,12.212079567793575,12.907693820175643,1
2007-01,lagged_levels,15940,2007-11-01,5.9,3.512204109754168,4.385346496527455,1
2007-01,lagged_levels,15940,2007-12-01,5.9,12.21208453783664,12.9076987779724,1
2007-01,lagged_levels,15940,2008-01-01,6.0,3.5091657691282934,4.46809057598993,1
2007-01,lagged_levels,15940,2008-02-01,6.0,12.212089507855005,12.907703735744574,1
2007-01,lagged_levels,15940,2008-03-01,6.1,3.519244137305677,4.494341193361747,1
2007-01,lagged_levels,15940,2008-04-01,6.3,12.212094477848668,12.90770869349217,1
2007-01,lagged_levels,15940,2008-05-01,6.5,3.5061795872060455,4.207836575258081,1
2007-01,lagged_levels,15940,2008-06-01,6.8,12.21209944781763,12.907713651215188,1
2007-01,lagged_levels,15940,2008-07-01,7.0,3.5345150577708795,4.381395438584577,1
2007-01,lagged_levels,15940,2008-08-01,7.3,12.212104417761893,12.907718608913624,1
2007-01,lagged_levels,15940,2008-09-01,7.4,3.5058806448233666,3.498011727886835,1
2007-01,lagged_levels,15940,2008-10-01,7.6,12.212109387681455,12.907723566587485,1
2007-01,lagged_levels,15940,2008-11-01,7.6,3.5106362134336284,4.258449559583687,1
2007-01,lagged_levels,15940,2008-12-01,8.7,12.212114357576317,12.907728524236765,1
2007-01,lagged_levels,15940,2009-01-01,9.7,3.5200078256728546,4.374894412115591,1
2007-01,lagged_levels,15940,2009-02-01,10.5,12.21255657932543,12.907733481861468,1
2007-01,lagged_levels,15940,2009-03-01,11.1,3.5119163990717976,4.460312198290117,1
2007-01,lagged_levels,15940,2009-04-01,11.6,12.212561546998298,12.907738439461593,1
2007-01,lagged_levels,15940,2009-05-01,12.0,3.5057365818765533,4.300211869409726,1
2007-01,lagged_levels,15940,2009-06-01,12.2,12.21256651464649,12.907743397037141,1
2007-01,lagged_levels,15940,2009-07-01,12.2,3.485181902597038,4.403110492068925,1
2007-01,lagged_levels,15940,2009-08-01,12.2,12.212571482270004,12.908184522856839,1
2007-01,lagged_levels,15940,2009-09-01,12.2,3.49497667811382,4.240413712192102,1
2007-01,lagged_levels,15940,2009-10-01,12.3,12.21257644986884,12.908189478221393,1
2007-01,lagged_levels,15940,2009-11-01,12.4,3.500786652179498,4.439818008702399,1
2007-01,lagged_levels,15940,2009-12-01,12.5,12.212581417443,12.908194433561391,1
2007-01,lagged_levels,15940,2010-01-01,12.3,3.505876557742224,4.336690610861705,1
2007-01,lagged_levels,15940,2010-02-01,12.3,12.212586384992482,12.908199388876834,1
2007-01,lagged_levels,15940,2010-03-01,12.1,3.494168954933041,4.244000358366581,1
2007-01,lagged_levels,15940,2010-04-01,11.8,12.21259135251729,12.908204344167721,1
2007-01,lagged_levels,15940,2010-05-01,11.5,3.5208170961213963,4.420256792605921,1
2007-01,lagged_levels,15940,2010-06-01,11.2,12.21259632001742,12.908209299434056,1
2007-01,lagged_levels,15940,2010-07-01,10.9,3.5190547784766393,4.341250959236988,1
2007-01,lagged_levels,15940,2010-08-01,10.7,12.212601287492873,12.908214254675833,1
2007-01,lagged_levels,15940,2010-09-01,10.6,3.5050998872408092,4.270546803161411,1
2007-01,lagged_levels,15940,2010-10-01,10.5,12.212606254943653,12.908219209893058,1
2007-01,lagged_levels,15940,2010-11-01,10.4,3.501181734136789,4.331496289469389,1
2007-01,lagged_levels,15940,2010-12-01,10.2,12.212611222369755,12.908224165085729,1
2007-01,lagged_levels,15940,2011-01-01,10.0,3.487913492764857,4.547367532642834,1
2007-01,lagged_levels,15940,2011-02-01,9.8,12.21305322449757,12.908229120253845,1
2007-01,lagged_levels,15940,2011-03-01,9.7,3.4762779903379464,4.362782913036398,1
2007-01,lagged_levels,15940,2011-04-01,9.6,12.213058189703887,12.908234075397408,1
2007-01,lagged_levels,15940,2011-05-01,9.6,3.4866343059038925,4.401471537790922,1
2007-01,lagged_levels,15940,2011-06-01,9.5,12.21306315488555,12.908239030516418,1
2007-01,lagged_levels,15940,2011-07-01,9.5,3.484110961156867,4.2422919213295485,1
2007-01,lagged_levels,15940,2011-08-01,9.4,12.21306812004256,12.908679937801745,1
2007-01,lagged_levels,15940,2011-09-01,9.2,3.4865595982911626,4.298140735907198,1
2007-01,lagged_levels,15940,2011-10-01,8.9,12.213073085174917,12.908684890711951,1
2007-01,lagged_levels,15940,2011-11-01,8.6,3.4818767013114593,4.292024467801151,1
2007-01,lagged_levels,15940,2011-12-01,8.3,12.213078050282624,12.908689843597626,1
2007-01,lagged_levels,15940,2012-01-01,8.1,3.5106010894904505,4.51999787068388,1
2007-01,lagged_levels,15940,2012-02-01,7.8,12.213083015365678,12.90869479645877,1
2007-01,lagged_levels,15940,2012-03-01,7.7,3.4880715171481373,4.538359966919715,1
2007-01,lagged_levels,15940,2012-04-01,7.6,12.21308798042408,12.908699749295383,1
2007-01,lagged_levels,15940,2012-05-01,7.5,3.4906552507414057,4.303229287871529,1
2007-01,lagged_levels,15940,2012-06-01,7.4,12.213092945457829,12.908704702107466,1
2007-01,lagged_levels,15940,2012-07-01,7.4,3.4881224909154835,4.594692977617802,1
2007-01,lagged_levels,15940,2012-08-01,7.3,12.213097910466926,12.908709654895018,1
2007-01,lagged_levels,15940,2012-09-01,7.3,3.5044001623547403,4.436188539966203,1
2007-01,lagged_levels,15940,2012-10-01,7.4,12.213102875451375,12.908714607658041,1
2007-01,lagged_levels,15940,2012-11-01,7.5,3.502755582603653,4.467458637301073,1
2007-01,lagged_levels,15940,2012-12-01,7.6,12.21310784041117,12.908719560396534,1
2007-01,lagged_levels,15940,2013-01-01,7.6,3.5242814552982487,4.134361158266377,1
2007-01,lagged_levels,15940,2013-02-01,7.7,12.213549623135716,12.908724513110498,1
2007-01,lagged_levels,15940,2013-03-01,7.7,3.5320088112786108,4.398949240951991,1
2007-01,lagged_levels,15940,2013-04-01,7.6,12.21355458587793,12.908729465799931,1
2007-01,lagged_levels,15940,2013-05-01,7.6,3.527626221381236,5.308675660979429,1
2007-01,lagged_levels,15940,2013-06-01,7.6,12.213559548595514,12.908734418464837,1
2007-01,lagged_levels,15940,2013-07-01,7.6,3.5302703960704975,4.585615700976282,1
2007-01,lagged_levels,15940,2013-08-01,7.6,12.21356451128847,12.90917510743221,1
2007-01,lagged_levels,15940,2013-09-01,7.5,3.5220593381006196,4.492730051399564,1
2007-01,lagged_levels,15940,2013-10-01,7.4,12.213569473956797,12.909180057890499,1
2007-01,lagged_levels,15940,2013-11-01,7.2,3.5345725546357065,4.457358723653047,1
2007-01,lagged_levels,15940,2013-12-01,7.0,12.213574436600496,12.90918500832428,1
2007-01,lagged_levels,15940,2014-01-01,6.7,3.539237055453796,4.2990949214251755,1
2007-01,lagged_levels,15940,2014-02-01,6.4,12.213579399219569,12.909189958733554,1
2007-01,lagged_levels,15940,2014-03-01,6.2,3.5445537719158366,4.338420984091785,1
2007-01,lagged_levels,15940,2014-04-01,6.0,12.213584361814013,12.909194909118323,1
2007-01,lagged_levels,15940,2014-05-01,5.9,3.544540029660632,4.704101831750356,1
2007-01,lagged_levels,15940,2014-06-01,5.8,12.213589324383829,12.909199859478587,1
2007-01,lagged_levels,15940,2014-07-01,5.7,3.544331724705429,4.645825254083188,1
2007-01,lagged_levels,15940,2014-08-01,5.6,12.21359428692902,12.909204809814343,1
2007-01,lagged_levels,15940,2014-09-01,5.6,3.5382949005016386,4.705767689786938,1
2007-01,lagged_levels,15940,2014-10-01,5.5,12.213599249449583,12.909209760125593,1
2007-01,lagged_levels,15940,2014-11-01,5.4,3.5454631186901366,4.6266872559520245,1
2007-01,lagged_levels,15940,2014-12-01,5.4,12.21360421194552,12.90921471041234,1
2007-01,lagged_levels,15940,2015-01-01,5.3,3.5512881963630663,4.4643719400443285,1
2007-01,lagged_levels,15940,2015-02-01,5.3,12.214045775484509,12.909219660674578,1
2007-01,lagged_levels,15940,2015-03-01,5.3,3.5361553422594634,4.624808089188461,1
2007-01,lagged_levels,15940,2015-04-01,5.3,12.214050735765062,12.909224610912315,1
2007-01,lagged_levels,15940,2015-05-01,5.3,3.529369506671657,4.169840939462896,1
2007-01,lagged_levels,15940,2015-06-01,5.3,12.214055696021012,12.909229561125544,1
2007-01,lagged_levels,15940,2015-07-01,5.3,3.5488634062445894,5.029593007996404,1
2007-01,lagged_levels,15940,2015-08-01,5.3,12.214060656252357,12.909670031991059,1
2007-01,lagged_levels,15940,2015-09-01,5.4,3.545266860425549,5.335640382307176,1
2007-01,lagged_levels,15940,2015-10-01,5.5,12.214065616459099,12.909674979999856,1
2007-01,lagged_levels,15940,2015-11-01,5.6,3.5424864329550454,4.674983384209363,1
2007-01,lagged_levels,15940,2015-12-01,5.7,12.214070576641236,12.909679927984172,1
2007-01,lagged_levels,15940,2016-01-01,5.7,3.530033780722531,5.063712304061853,1
2007-01,lagged_levels,15940,2016-02-01,5.7,12.21407553679877,12.909684875944004,1
2007-01,lagged_levels,15940,2016-03-01,5.6,3.5212702118941612,5.593869297945102,1
2007-01,lagged_levels,15940,2016-04-01,5.6,12.214080496931702,12.909689823879354,1
2007-01,lagged_levels,15940,2016-05-01,5.6,3.518841677440767,4.834675765910958,1
2007-01,lagged_levels,15940,2016-06-01,5.6,12.214085457040031,12.909694771790223,1
2007-01,lagged_levels,15940,2016-07-01,5.6,3.507491606127279,4.633967030900553,1
2007-01,lagged_levels,15940,2016-08-01,5.7,12.214090417123757,12.909699719676608,1
2007-01,lagged_levels,15940,2016-09-01,5.7,3.51256750008242,4.173681152151414,1
2007-01,lagged_levels,15940,2016-10-01,5.8,12.21409537718288,12.909704667538515,1
2007-01,lagged_levels,15940,2016-11-01,5.8,3.5107361599987095,4.6836256911565535,1
2007-01,lagged_levels,15940,2016-12-01,5.8,12.214100337217403,12.909709615375938,1
2007-01,lagged_levels,16180,2007-02-01,4.7,12.212059687374296,12.907237597689853,1
2007-01,lagged_levels,16180,2007-03-01,4.7,3.534128495237322,2.64915421440262,1
2007-01,lagged_levels,16180,2007-04-01,4.8,12.21206465751617,12.907242557748976,1
2007-01,lagged_levels,16180,2007-05-01,4.9,3.5322684995414084,2.780362373821199,1
2007-01,lagged_levels,16180,2007-06-01,5.0,12.212069627633339,12.907247517783498,1
2007-01,lagged_levels,16180,2007-07-01,5.0,3.5162089849266325,3.499548717892256,1
2007-01,lagged_levels,16180,2007-08-01,5.1,12.212074597725808,12.90768886235431,1
2007-01,lagged_levels,16180,2007-09-01,5.3,3.5497126365934837,4.256225995597649,1
2007-01,lagged_levels,16180,2007-10-01,5.4,12.212079567793575,12.907693820175643,1
2007-01,lagged_levels,16180,2007-11-01,5.6,3.537912638916275,3.258870651477522,1
2007-01,lagged_levels,16180,2007-12-01,5.8,12.21208453783664,12.9076987779724,1
2007-01,lagged_levels,16180,2008-01-01,6.0,3.5097017371546677,3.45507412485923,1
2007-01,lagged_levels,16180,2008-02-01,6.2,12.212089507855005,12.907703735744574,1
2007-01,lagged_levels,16180,2008-03-01,6.4,3.5352598613201436,3.203026113875291,1
2007-01,lagged_levels,16180,2008-04-01,6.6,12.212094477848668,12.90770869349217,1
2007-01,lagged_levels,16180,2008-05-01,6.8,3.536394460723052,3.1545902692737804,1
2007-01,lagged_levels,16180,2008-06-01,7.0,12.21209944781763,12.907713651215188,1
2007-01,lagged_levels,16180,2008-07-01,7.2,3.5759177188901323,2.7904038523729073,1
2007-01,lagged_levels,16180,2008-08-01,7.5,12.212104417761893,12.907718608913624,1
2007-01,lagged_levels,16180,2008-09-01,7.8,3.553993638235722,2.389544086425996,1
2007-01,lagged_levels,16180,2008-10-01,8.2,12.212109387681455,12.907723566587485,1
2007-01,lagged_levels,16180,2008-11-01,8.6,3.5754557302997276,1.9964809815692528,1
2007-01,lagged_levels,16180,2008-12-01,9.0,12.212114357576317,12.907728524236765,1
2007-01,lagged_levels,16180,2009-01-01,9.4,3.5696574396096987,2.6442874804839662,1
2007-01,lagged_levels,16180,2009-02-01,9.7,12.21255657932543,12.907733481861468,1
2007-01,lagged_levels,16180,2009-03-01,10.0,3.560231949767968,2.468996661801825,1
2007-01,lagged_levels,16180,2009-04-01,10.2,12.212561546998298,12.907738439461593,1
2007-01,lagged_levels,16180,2009-05-01,10.4,3.5491823472458366,3.1700886944363362,1
2007-01,lagged_levels,16180,2009-06-01,10.6,12.21256651464649,12.907743397037141,1
2007-01,lagged_levels,16180,2009-07-01,10.8,3.5540639681705355,2.702281572318667,1
2007-01,lagged_levels,16180,2009-08-01,11.1,12.212571482270004,12.908184522856839,1
2007-01,lagged_levels,16180,2009-09-01,11.5,3.557314213376832,3.0820221570147277,1
2007-01,lagged_levels,16180,2009-10-01,11.8,12.21257644986884,12.908189478221393,1
2007-01,lagged_levels,16180,2009-11-01,12.0,3.573639797747934,3.6684984813920387,1
2007-01,lagged_levels,16180,2009-12-01,12.2,12.212581417443,12.908194433561391,1
2007-01,lagged_levels,16180,2010-01-01,13.2,3.595788415088562,3.257488747087741,1
2007-01,lagged_levels,16180,2010-02-01,13.2,12.212586384992482,12.908199388876834,1
2007-01,lagged_levels,16180,2010-03-01,13.2,3.5788758511320635,4.182501398435466,1
2007-01,lagged_levels,16180,2010-04-01,13.1,12.21259135251729,12.908204344167721,1
2007-01,lagged_levels,16180,2010-05-01,13.0,3.5764665109913603,3.961061501282354,1
2007-01,lagged_levels,16180,2010-06-01,13.0,12.21259632001742,12.908209299434056,1
2007-01,lagged_levels,16180,2010-07-01,13.0,3.583697779067483,3.431848067652904,1
2007-01,lagged_levels,16180,2010-08-01,13.1,12.212601287492873,12.908214254675833,1
2007-01,lagged_levels,16180,2010-09-01,13.2,3.6025080477368387,3.079335690872603,1
2007-01,lagged_levels,16180,2010-10-01,13.3,12.212606254943653,12.908219209893058,1
2007-01,lagged_levels,16180,2010-11-01,13.4,3.5750480787334067,4.909505161269791,1
2007-01,lagged_levels,16180,2010-12-01,13.5,12.212611222369755,12.908224165085729,1
2007-01,lagged_levels,16180,2011-01-01,13.5,3.58850957623413,3.033629573707382,1
2007-01,lagged_levels,16180,2011-02-01,13.4,12.21305322449757,12.908229120253845,1
2007-01,lagged_levels,16180,2011-03-01,13.3,3.5840317396841463,4.060272952973939,1
2007-01,lagged_levels,16180,2011-04-01,13.2,12.213058189703887,12.908234075397408,1
2007-01,lagged_levels,16180,2011-05-01,13.1,3.599276436088475,3.078939634750713,1
2007-01,lagged_levels,16180,2011-06-01,13.1,12.21306315488555,12.908239030516418,1
2007-01,lagged_levels,16180,2011-07-01,13.1,3.5556462431250337,4.840708927985356,1
2007-01,lagged_levels,16180,2011-08-01,13.1,12.21306812004256,12.908679937801745,1
2007-01,lagged_levels,16180,2011-09-01,13.1,3.527380596439181,3.2821543374155717,1
2007-01,lagged_levels,16180,2011-10-01,13.0,12.213073085174917,12.908684890711951,1
2007-01,lagged_levels,16180,2011-11-01,12.9,3.5224781164931724,3.1376506649634464,1
2007-01,lagged_levels,16180,2011-12-01,12.8,12.213078050282624,12.908689843597626,1
2007-01,lagged_levels,16180,2012-01-01,12.7,3.5399431802215657,3.79770858797892,1
2007-01,lagged_levels,16180,2012-02-01,12.6,12.213083015365678,12.90869479645877,1
2007-01,lagged_levels,16180,2012-03-01,12.6,3.518634246343163,3.405213368793596,1
2007-01,lagged_levels,16180,2012-04-01,12.5,12.21308798042408,12.908699749295383,1
2007-01,lagged_levels,16180,2012-05-01,12.4,3.5178089531543413,3.3509022244908273,1
2007-01,lagged_levels,16180,2012-06-01,12.2,12.213092945457829,12.908704702107466,1
2007-01,lagged_levels,16180,2012-07-01,12.0,3.51098834456599,3.908302680934876,1
2007-01,lagged_levels,16180,2012-08-01,11.8,12.213097910466926,12.908709654895018,1
2007-01,lagged_levels,16180,2012-09-01,11.7,3.4868759483876617,3.896102555212054,1
2007-01,lagged_levels,16180,2012-10-01,11.6,12.213102875451375,12.908714607658041,1
2007-01,lagged_levels,16180,2012-11-01,11.5,3.5283307310365433,3.9225496378664024,1
2007-01,lagged_levels,16180,2012-12-01,11.5,12.21310784041117,12.908719560396534,1
2007-01,lagged_levels,16180,2013-01-01,11.5,3.5303103699514184,3.9938311817557626,1
2007-01,lagged_levels,16180,2013-02-01,11.4,12.213549623135716,12.908724513110498,1
2007-01,lagged_levels,16180,2013-03-01,11.2,3.501519510857208,4.038876301374328,1
2007-01,lagged_levels,16180,2013-04-01,11.1,12.21355458587793,12.908729465799931,1
2007-01,lagged_levels,16180,2013-05-01,10.9,3.536614667774917,3.9202226078617946,1
2007-01,lagged_levels,16180,2013-06-01,10.8,12.213559548595514,12.908734418464837,1
2007-01,lagged_levels,16180,2013-07-01,10.7,3.562638991436538,3.4929925810168325,1
2007-01,lagged_levels,16180,2013-08-01,10.6,12.21356451128847,12.90917510743221,1
2007-01,lagged_levels,16180,2013-09-01,10.4,3.5247063269152106,4.047412062052285,1
2007-01,lagged_levels,16180,2013-10-01,10.3,12.213569473956797,12.909180057890499,1
2007-01,lagged_levels,16180,2013-11-01,10.1,3.5197241011327645,3.929796618860064,1
2007-01,lagged_levels,16180,2013-12-01,10.0,12.213574436600496,12.90918500832428,1
2007-01,lagged_levels,16180,2014-01-01,9.8,3.504114095625049,3.8472804519972725,1
2007-01,lagged_levels,16180,2014-02-01,9.6,12.213579399219569,12.909189958733554,1
2007-01,lagged_levels,16180,2014-03-01,9.4,3.4975890269372996,3.4536684251361893,1
2007-01,lagged_levels,16180,2014-04-01,9.3,12.213584361814013,12.909194909118323,1
2007-01,lagged_levels,16180,2014-05-01,9.1,3.515824175029351,3.6405775466932746,1
2007-01,lagged_levels,16180,2014-06-01,9.0,12.213589324383829,12.909199859478587,1
2007-01,lagged_levels,16180,2014-07-01,8.8,3.4595217531475106,3.7982774425700154,1
2007-01,lagged_levels,16180,2014-08-01,8.7,12.21359428692902,12.909204809814343,1
2007-01,lagged_levels,16180,2014-09-01,8.6,3.461478023722699,3.7795558101985884,1
2007-01,lagged_levels,16180,2014-10-01,8.4,12.213599249449583,12.909209760125593,1
2007-01,lagged_levels,16180,2014-11-01,8.2,3.482679437486962,3.699047167475314,1
2007-01,lagged_levels,16180,2014-12-01,8.0,12.21360421194552,12.90921471041234,1
